Week-1,Week-2,Week-3,Week-4,Week-5,Week-6,Week-7,Week-8,Week-9,Week-10,Week-11,Week-12,Week-13,Week-14,Week-15,Week-16,Week-17,Week-18,Week-19,Week-20,Week-21,Week-22,Week-23,Week-24,Week-25,Week-26,Week-27,Week-28,Week-29,Week-30,Week-31,Week-32,Week-33,Week-34,Week-35,Week-36,Week-37,Week-38,Week-39,Week-40,Week-41,Week-42,Week-43,Week-44,Week-45,Week-46,Week-47,Week-48,Week-49,Week-50,Week-51,Week-52
36.0,208.0,132.0,29.0,35.0,151.0,70.0,60.0,44.0,23.0,23.0,14.0,7.0,69.0,31.0,26.0,18.0,29.0,70.0,88.0,90.0,36.0,31.0,18.0,29.0,25.0,28.0,13.0,20.0,31.0,12.0,15.0,18.0,27.0,13.0,66.0,3.0,14.0,77.0,41.0,73.0,22.0,57.0,139.0,73.0,177.0,188.0,51.0,230.0,25.0,70.0,67.0
14.0,23.0,24.0,23.0,64.0,26.0,57.0,33.0,62.0,57.0,60.0,56.0,47.0,32.0,49.0,36.0,55.0,55.0,38.0,29.0,28.0,13.0,12.0,83.0,59.0,53.0,67.0,49.0,34.0,27.0,44.0,56.0,30.0,25.0,56.0,56.0,50.0,83.0,125.0,47.0,39.0,122.0,52.0,192.0,22.0,48.0,27.0,43.0,26.0,54.0,27.0,69.0
0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,15.0,5.0,5.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,10.0,10.0,8.0,7.0,5.0,9.0,4.0,10.0,4.0,6.0,3.0,6.0,2.0,6.0,4.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0
6.0,6.0,6.0,7.0,3.0,9.0,5.0,6.0,5.0,9.0,7.0,7.0,7.0,16.0,7.0,14.0,19.0,12.0,12.0,16.0,10.0,12.0,13.0,12.0,11.0,10.0,13.0,5.0,7.0,10.0,7.0,9.0,9.0,9.0,14.0,6.0,11.0,8.0,6.0,9.0,8.0,7.0,4.0,4.0,4.0,4.0,6.0,7.0,5.0,9.0,5.0,6.0
1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,7.0,0.0,0.0,4.0,4.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,3.0,6.0,1.0,5.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0
26.0,23.0,20.0,20.0,45.0,29.0,36.0,20.0,32.0,29.0,18.0,27.0,23.0,14.0,29.0,21.0,19.0,18.0,24.0,20.0,29.0,14.0,28.0,27.0,33.0,31.0,22.0,23.0,40.0,37.0,24.0,25.0,43.0,33.0,28.0,19.0,16.0,44.0,44.0,41.0,63.0,23.0,25.0,23.0,22.0,23.0,53.0,29.0,28.0,36.0,36.0,50.0
1949.0,93.0,200.0,1245.0,164.0,479.0,256.0,530.0,382.0,54.0,562.0,536.0,956.0,1298.0,391.0,170.0,821.0,73.0,39.0,22.0,5.0,2.0,0.0,0.0,0.0,3.0,12.0,2.0,0.0,1.0,4.0,1.0,2.0,16.0,1.0,45.0,10.0,10.0,12.0,57.0,195.0,24.0,171.0,44.0,361.0,178.0,1357.0,3550.0,81.0,742.0,244.0,461.0
18.0,25.0,44.0,26.0,16.0,18.0,11.0,39.0,17.0,10.0,12.0,14.0,17.0,11.0,21.0,15.0,10.0,11.0,15.0,13.0,15.0,31.0,16.0,19.0,23.0,13.0,26.0,18.0,19.0,31.0,19.0,33.0,30.0,19.0,13.0,17.0,25.0,20.0,33.0,28.0,32.0,36.0,24.0,29.0,23.0,16.0,15.0,23.0,25.0,50.0,27.0,27.0
4.0,5.0,11.0,11.0,11.0,11.0,8.0,10.0,10.0,14.0,10.0,10.0,6.0,6.0,9.0,6.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,9.0,8.0,18.0,8.0,11.0,14.0,9.0,6.0,7.0,7.0,8.0,5.0
