Week-1,Week-2,Week-3,Week-4,Week-5,Week-6,Week-7,Week-8,Week-9,Week-10,Week-11,Week-12,Week-13,Week-14,Week-15,Week-16,Week-17,Week-18,Week-19,Week-20,Week-21,Week-22,Week-23,Week-24,Week-25,Week-26,Week-27,Week-28,Week-29,Week-30,Week-31,Week-32,Week-33,Week-34,Week-35,Week-36,Week-37,Week-38,Week-39,Week-40,Week-41,Week-42,Week-43,Week-44,Week-45,Week-46,Week-47,Week-48,Week-49,Week-50,Week-51,Week-52
2.0,2.0,3.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,2.0,0.0,4.0,1.0,4.0,3.0,5.0,4.0,13.0,8.0,15.0,16.0,10.0,8.0,16.0,7.0,19.0,5.0,14.0,11.0,9.0,9.0,30.0,9.0,8.0,3.0,7.0,4.0,1.0,3.0,4.0,8.0,6.0,8.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,53.0,22.0,4.0,5.0,0.0,4.0,2.0,0.0,9.0,1.0,1.0,14.0,5.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366.0,68.0,148.0,68.0,214.0,294.0,70.0,79.0,238.0,459.0,272.0,128.0,126.0,187.0,83.0,174.0,37.0,80.0,19.0,42.0,31.0,17.0,23.0,13.0,21.0,32.0,7.0,10.0,82.0,50.0,61.0,91.0,37.0,97.0,172.0,82.0,51.0,81.0,56.0,187.0,101.0,98.0,219.0,243.0,656.0,105.0,294.0,299.0,66.0,427.0,408.0,251.0
50.0,9.0,16.0,27.0,31.0,19.0,17.0,25.0,26.0,27.0,41.0,51.0,28.0,12.0,33.0,26.0,6.0,3.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,65.0,21.0,7.0,30.0,30.0,17.0,15.0,6.0,17.0,22.0,16.0,29.0,46.0,25.0,35.0,16.0,67.0,51.0,14.0,11.0,29.0,41.0,7.0,3.0
323.0,36.0,10.0,56.0,13.0,18.0,13.0,307.0,8.0,41.0,32.0,8.0,23.0,4.0,5.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,8.0,11.0,11.0,13.0,14.0,18.0,18.0,26.0,8.0
51.0,104.0,161.0,82.0,120.0,119.0,38.0,41.0,46.0,31.0,39.0,20.0,17.0,35.0,63.0,54.0,58.0,42.0,34.0,45.0,11.0,18.0,35.0,50.0,53.0,41.0,19.0,19.0,42.0,31.0,28.0,37.0,32.0,88.0,98.0,10.0,57.0,95.0,260.0,70.0,40.0,91.0,118.0,91.0,80.0,215.0,90.0,142.0,254.0,63.0,110.0,233.0
89.0,71.0,32.0,17.0,80.0,23.0,34.0,63.0,94.0,66.0,53.0,43.0,35.0,29.0,69.0,41.0,57.0,33.0,18.0,59.0,19.0,57.0,65.0,53.0,20.0,29.0,35.0,21.0,16.0,30.0,51.0,62.0,43.0,27.0,35.0,22.0,36.0,46.0,26.0,26.0,36.0,8.0,15.0,29.0,15.0,10.0,37.0,14.0,14.0,7.0,42.0,19.0
2.0,3.0,1.0,4.0,4.0,1.0,6.0,1.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,6.0,6.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,15.0,3.0,15.0,9.0,5.0,9.0,9.0,6.0,10.0,3.0,8.0,5.0,5.0,2.0,5.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0
7.0,4.0,4.0,7.0,7.0,6.0,2.0,3.0,8.0,6.0,11.0,11.0,14.0,9.0,10.0,22.0,20.0,21.0,14.0,20.0,14.0,15.0,16.0,14.0,22.0,21.0,10.0,8.0,20.0,13.0,9.0,12.0,8.0,16.0,14.0,8.0,3.0,14.0,7.0,5.0,8.0,12.0,9.0,8.0,9.0,9.0,6.0,11.0,10.0,4.0,6.0,4.0
1.0,3.0,3.0,4.0,5.0,1.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,7.0,5.0,5.0,7.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
25.0,28.0,20.0,23.0,31.0,23.0,42.0,41.0,31.0,30.0,27.0,26.0,28.0,28.0,38.0,37.0,31.0,31.0,23.0,19.0,22.0,24.0,29.0,20.0,21.0,23.0,28.0,31.0,37.0,34.0,26.0,23.0,32.0,37.0,28.0,53.0,68.0,28.0,29.0,23.0,25.0,32.0,34.0,20.0,27.0,35.0,31.0,35.0,20.0,34.0,34.0,55.0
1308.0,419.0,254.0,1071.0,2152.0,1316.0,935.0,65.0,218.0,358.0,1025.0,682.0,273.0,369.0,177.0,569.0,6272.0,292.0,71.0,23.0,8.0,5.0,0.0,0.0,1.0,2.0,6.0,1.0,3.0,4.0,0.0,5.0,21.0,8.0,10.0,14.0,19.0,12.0,18.0,43.0,38.0,34.0,135.0,1252.0,21.0,135.0,280.0,481.0,91.0,267.0,66.0,2634.0
31.0,28.0,48.0,26.0,26.0,34.0,20.0,33.0,27.0,30.0,27.0,13.0,35.0,25.0,9.0,14.0,16.0,22.0,16.0,12.0,17.0,9.0,17.0,16.0,20.0,29.0,37.0,15.0,11.0,22.0,20.0,27.0,28.0,35.0,38.0,41.0,42.0,19.0,13.0,15.0,20.0,19.0,20.0,23.0,36.0,31.0,19.0,37.0,25.0,39.0,18.0,25.0
6.0,8.0,8.0,9.0,7.0,9.0,12.0,6.0,7.0,5.0,7.0,6.0,7.0,5.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,10.0,5.0,7.0,6.0,5.0,7.0,8.0,6.0,11.0,8.0,11.0,8.0
6.0,8.0,9.0,1.0,4.0,6.0,7.0,3.0,15.0,4.0,0.0,2.0,6.0,1.0,4.0,5.0,4.0,17.0,8.0,3.0,6.0,19.0,7.0,7.0,10.0,14.0,23.0,13.0,25.0,17.0,40.0,42.0,78.0,38.0,27.0,53.0,75.0,43.0,17.0,21.0,39.0,12.0,41.0,20.0,15.0,8.0,23.0,5.0,9.0,20.0,1.0,10.0
19.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,150.0,0.0,166.0,421.0,6032.0,899.0,51576.0,3.0,10506.0,16298.0,5484.0,8287.0,2.0,1.0,3049.0,2683.0,2.0,3521.0,9050.0,77505.0,33000.0,108010.0,38064.0,16290.0,8213.0,4532.0,1764.0,39.0,99.0,16.0,14.0,3.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,34.0,36.0,0.0,1.0,2.0,59.0,37.0,2.0,14.0,4.0,0.0,0.0,55.0,38.0,13.0,149.0,42.0,5.0,1.0,17.0,14.0
555.0,488.0,321.0,592.0,415.0,962.0,31.0,1605.0,1595.0,745.0,457.0,80.0,243.0,87.0,83.0,32.0,16.0,22.0,20.0,16.0,68.0,15.0,16.0,12.0,54.0,30.0,85.0,31.0,16.0,17.0,17.0,13.0,19.0,29.0,10.0,17.0,7.0,28.0,7.0,5.0,43.0,59.0,234.0,938.0,134.0,57.0,50.0,596.0,2233.0,336.0,108.0,302.0
15.0,12.0,13.0,16.0,15.0,10.0,9.0,18.0,15.0,12.0,8.0,10.0,21.0,8.0,11.0,13.0,21.0,11.0,20.0,17.0,16.0,17.0,13.0,16.0,16.0,19.0,19.0,9.0,16.0,16.0,18.0,20.0,20.0,15.0,18.0,16.0,21.0,20.0,13.0,22.0,13.0,24.0,13.0,10.0,8.0,16.0,7.0,13.0,11.0,11.0,7.0,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,6.0,15.0,9.0,11.0,9.0,19.0,15.0,18.0,4.0,2.0,8.0,0.0,5.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,20.0,13.0,6.0,9.0,9.0,7.0,6.0,5.0,12.0,6.0,8.0,10.0,11.0,6.0,5.0,6.0,8.0,3.0,9.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,11.0,4.0,6.0,8.0,22.0,8.0,12.0,12.0,17.0,9.0,8.0,8.0,14.0,6.0,13.0,8.0,23.0
55.0,27.0,56.0,537.0,5.0,10.0,111.0,26.0,157.0,32.0,247.0,11.0,86.0,11.0,18.0,125.0,21.0,92.0,128.0,53.0,31.0,48.0,49.0,27.0,40.0,22.0,27.0,46.0,46.0,46.0,104.0,42.0,17.0,408.0,16.0,47.0,18.0,7027.0,51.0,417.0,134.0,76.0,57.0,192.0,117.0,12.0,106.0,92.0,303.0,96.0,27.0,188.0
1.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,26.0,7.0,22.0,29.0,17.0,8.0,10.0,7.0,9.0,4.0,6.0,7.0,12.0,12.0,10.0,22.0,26.0,29.0,31.0,21.0,29.0,21.0,26.0,23.0,27.0,10.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,11.0,8.0,10.0,14.0,13.0,8.0,10.0,10.0,7.0,11.0,7.0,14.0,7.0,5.0,7.0,6.0,6.0,3.0,1.0,3.0,7.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,6.0,4.0,18.0,16.0,23.0,19.0,24.0,16.0,19.0,18.0,32.0,36.0,12.0,15.0,10.0,25.0,17.0,16.0,14.0,13.0,11.0,4.0,9.0,7.0,5.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,12.0,17.0,22.0,25.0,18.0,21.0,8.0,15.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,137.0,93.0,79.0,0.0,53.0,32.0,100.0,71.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
5.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,5.0,8.0,0.0,1.0,5.0,4.0,4.0,2.0,3.0,0.0,9.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,5.0,4.0,1.0,1.0,4.0,5.0,6.0,2.0,3.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,4.0,2.0,4.0
13.0,11.0,11.0,15.0,13.0,14.0,11.0,11.0,15.0,9.0,5.0,11.0,23.0,12.0,14.0,18.0,12.0,19.0,12.0,20.0,16.0,29.0,15.0,13.0,17.0,13.0,28.0,14.0,32.0,21.0,14.0,16.0,16.0,16.0,20.0,11.0,13.0,14.0,12.0,16.0,9.0,15.0,14.0,14.0,13.0,11.0,19.0,12.0,13.0,12.0,7.0,12.0
40.0,24.0,35.0,24.0,23.0,44.0,31.0,39.0,32.0,43.0,42.0,26.0,33.0,25.0,37.0,19.0,39.0,38.0,39.0,48.0,44.0,37.0,27.0,36.0,34.0,28.0,29.0,30.0,28.0,50.0,25.0,42.0,26.0,39.0,26.0,35.0,33.0,35.0,27.0,29.0,49.0,39.0,36.0,39.0,27.0,35.0,31.0,27.0,32.0,71.0,35.0,41.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,9.0,14.0,17.0,23.0,29.0,35.0,33.0,14.0,24.0,15.0,38.0,75.0,59.0,20.0,38.0,28.0,60.0,33.0,25.0,24.0,12.0,16.0,6.0,6.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435.0,521.0,49.0,154.0,1077.0,230.0,106.0,144.0,396.0,106.0,42.0,808.0,82.0,77.0,84.0,18.0,53.0,42.0,36.0,35.0,30.0,47.0,69.0,65.0,35.0,20.0,263.0,43.0,114.0,93.0,38.0,13.0,202.0,182.0,94.0,99.0,235.0,44.0,7.0,126.0,65.0,59.0,71.0,117.0,462.0,97.0,583.0,380.0,155.0,821.0,265.0,114.0
106.0,120.0,190.0,111.0,77.0,161.0,121.0,60.0,229.0,24.0,117.0,34.0,51.0,213.0,138.0,102.0,50.0,69.0,70.0,43.0,67.0,31.0,51.0,44.0,84.0,32.0,80.0,67.0,167.0,42.0,41.0,46.0,30.0,38.0,91.0,50.0,61.0,85.0,45.0,22.0,109.0,122.0,30.0,44.0,35.0,42.0,112.0,105.0,277.0,41.0,131.0,617.0
201.0,625.0,161.0,194.0,31.0,383.0,224.0,70.0,106.0,130.0,93.0,249.0,79.0,347.0,241.0,327.0,3349.0,21.0,2.0,265.0,39.0,18.0,14.0,90.0,332.0,79.0,517.0,120.0,236.0,213.0,410.0,199.0,39.0,189.0,234.0,905.0,100.0,156.0,133.0,188.0,1965.0,168.0,165.0,845.0,103.0,430.0,4.0,816.0,6.0,843.0,12.0,504.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,41.0,26.0,131.0,66.0,48.0,64.0,78.0,44.0,22.0,31.0,27.0,31.0,84.0,51.0,41.0,24.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,12.0,10.0,17.0,9.0,14.0,24.0,16.0,19.0,14.0,15.0,15.0,7.0,11.0,12.0,12.0,4.0,18.0,9.0,1.0,10.0,4.0,8.0,10.0,6.0,2.0,8.0,8.0,5.0,1.0,8.0,7.0,19.0,5.0,11.0,8.0,7.0,2.0,7.0,7.0,3.0,5.0,4.0,12.0,7.0,8.0,5.0,11.0,10.0,7.0,26.0,40.0
189.0,256.0,18.0,33.0,417.0,197.0,151.0,3358.0,102.0,405.0,29.0,53.0,143.0,18.0,39.0,173.0,17.0,25.0,45.0,12.0,13.0,17.0,8.0,5.0,9.0,16.0,13.0,12.0,9.0,3.0,7.0,12.0,20.0,15.0,5.0,23.0,30.0,14.0,14.0,74.0,26.0,23.0,8.0,42.0,144.0,24.0,42.0,28.0,83.0,187.0,407.0,56.0
5.0,3.0,5.0,5.0,4.0,15.0,2.0,1.0,3.0,10.0,4.0,1.0,8.0,11.0,1.0,5.0,1.0,5.0,5.0,2.0,8.0,8.0,3.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,4.0,3.0,3.0,4.0,7.0,8.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,5.0
205.0,24.0,223.0,47.0,60.0,53.0,18.0,80.0,37.0,260.0,56.0,32.0,42.0,77.0,48.0,48.0,168.0,51.0,97.0,113.0,37.0,22.0,91.0,82.0,81.0,39.0,16.0,7.0,22.0,14.0,30.0,109.0,7.0,36.0,10.0,80.0,55.0,82.0,94.0,37.0,31.0,17.0,178.0,74.0,17.0,22.0,9.0,13.0,49.0,65.0,5.0,0.0
