Week-1,Week-2,Week-3,Week-4,Week-5,Week-6,Week-7,Week-8,Week-9,Week-10,Week-11,Week-12,Week-13,Week-14,Week-15,Week-16,Week-17,Week-18,Week-19,Week-20,Week-21,Week-22,Week-23,Week-24,Week-25,Week-26,Week-27,Week-28,Week-29,Week-30,Week-31,Week-32,Week-33,Week-34,Week-35,Week-36,Week-37,Week-38,Week-39,Week-40,Week-41,Week-42,Week-43,Week-44,Week-45,Week-46,Week-47,Week-48,Week-49,Week-50,Week-51,Week-52
25.0,102.0,39.0,18.0,28.0,32.0,33.0,23.0,33.0,33.0,11.0,13.0,17.0,17.0,27.0,22.0,18.0,20.0,21.0,22.0,20.0,10.0,14.0,26.0,28.0,19.0,21.0,8.0,11.0,29.0,30.0,29.0,32.0,19.0,23.0,22.0,16.0,27.0,26.0,90.0,28.0,36.0,22.0,32.0,33.0,23.0,70.0,40.0,32.0,28.0,35.0,25.0
5.0,1.0,5.0,4.0,5.0,13.0,8.0,3.0,8.0,18.0,7.0,6.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,9.0,11.0,5.0,6.0,7.0,4.0,7.0,4.0,7.0,8.0
18.0,8.0,5.0,1.0,30.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,8.0,0.0,5.0,5.0,6.0,13.0,9.0,16.0,20.0,8.0,7.0,48.0,41.0,4.0,20.0,24.0,26.0,36.0,16.0,38.0,45.0,32.0,38.0,57.0,47.0,34.0,17.0,23.0,12.0,28.0,0.0,6.0,9.0,28.0,6.0,6.0,5.0
22.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,260.0,68.0,17.0,34.0,276.0,192.0,3532.0,307.0,17297.0,2208.0,43.0,33.0,7057.0,7002.0,98900.0,91000.0,9.0,9302.0,7503.0,14765.0,144842.0,7530.0,16030.0,133250.0,90020.0,4850.0,8112.0,88.0,257.0,94.0,71.0,67.0,61.0,382.0,8.0,36.0,20.0,31.0,3.0,0.0,13.0
0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,70.0,1.0,25.0,60.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,75.0,11.0,4.0,16.0,6.0,1.0,2.0,7.0,6.0,13.0,0.0,0.0,13.0,49.0,44.0,10.0,1.0,0.0,0.0,0.0
169.0,65.0,255.0,155.0,60.0,173.0,72.0,189.0,1792.0,198.0,45.0,29.0,145.0,587.0,35.0,189.0,102.0,53.0,34.0,7.0,39.0,6.0,32.0,22.0,19.0,7.0,20.0,49.0,84.0,128.0,35.0,53.0,11.0,116.0,9.0,9.0,14.0,21.0,14.0,46.0,19.0,1811.0,183.0,203.0,29.0,7139.0,100.0,567.0,169.0,481.0,306.0,806.0
3.0,7.0,11.0,11.0,8.0,7.0,16.0,10.0,9.0,17.0,24.0,15.0,16.0,14.0,15.0,12.0,18.0,15.0,11.0,11.0,19.0,12.0,24.0,15.0,15.0,12.0,16.0,28.0,16.0,23.0,14.0,10.0,18.0,24.0,20.0,10.0,14.0,11.0,16.0,20.0,9.0,14.0,12.0,10.0,12.0,10.0,15.0,22.0,16.0,13.0,23.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,16.0,1.0,5.0,9.0,22.0,2.0,10.0,5.0,6.0,9.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,12.0,11.0,16.0,86.0,7.0,8.0,9.0,10.0,8.0,9.0,10.0,9.0,7.0,5.0,11.0,8.0,5.0,7.0,6.0,6.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,3.0,6.0,13.0,26.0,6.0,8.0,3.0,5.0,2.0,5.0,5.0,8.0,10.0,6.0,10.0,9.0,8.0,19.0,12.0
504.0,53.0,35.0,9.0,24.0,317.0,250.0,13.0,58.0,17.0,41.0,257.0,25.0,103.0,43.0,32.0,63.0,25.0,18.0,15.0,33.0,57.0,29.0,66.0,35.0,71.0,55.0,34.0,42.0,51.0,11.0,41.0,147.0,28.0,25.0,27.0,1617.0,174.0,15.0,112.0,52.0,32.0,60.0,72.0,14.0,131.0,6.0,696.0,266.0,70.0,14.0,62.0
0.0,0.0,0.0,0.0,2.0,4.0,3.0,5.0,15.0,15.0,6.0,7.0,10.0,12.0,25.0,13.0,18.0,3.0,8.0,5.0,9.0,2.0,4.0,6.0,10.0,18.0,13.0,23.0,15.0,21.0,18.0,22.0,14.0,20.0,21.0,23.0,15.0,14.0,10.0,7.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0
2.0,4.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,9.0,7.0,9.0,14.0,16.0,19.0,8.0,15.0,11.0,18.0,10.0,17.0,9.0,6.0,5.0,9.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,15.0,6.0,7.0,7.0,9.0,4.0,8.0,11.0,12.0,8.0,28.0,23.0,22.0,26.0,19.0,20.0,33.0,9.0,15.0,18.0,17.0,16.0,19.0,19.0,15.0,9.0,7.0,7.0,7.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,3.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,15.0,20.0,16.0,4.0,5.0,7.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,141.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,25.0,0.0,60.0,2.0,16.0,40.0
1.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,5.0,4.0,0.0,1.0,3.0,7.0,3.0,2.0,2.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,0.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,7.0,6.0,4.0,3.0
12.0,10.0,11.0,12.0,13.0,7.0,18.0,7.0,12.0,10.0,21.0,18.0,7.0,25.0,17.0,29.0,20.0,21.0,17.0,13.0,13.0,12.0,19.0,30.0,16.0,20.0,19.0,28.0,21.0,21.0,16.0,21.0,13.0,23.0,9.0,13.0,15.0,7.0,15.0,12.0,16.0,12.0,11.0,15.0,14.0,14.0,10.0,14.0,14.0,14.0,35.0,12.0
17.0,33.0,63.0,23.0,24.0,24.0,24.0,26.0,46.0,46.0,52.0,33.0,45.0,41.0,26.0,41.0,40.0,26.0,28.0,31.0,17.0,21.0,31.0,40.0,43.0,38.0,51.0,39.0,25.0,32.0,60.0,25.0,45.0,46.0,33.0,38.0,38.0,66.0,47.0,60.0,65.0,59.0,96.0,27.0,27.0,29.0,37.0,46.0,54.0,33.0,18.0,34.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,17.0,17.0,14.0,23.0,20.0,31.0,19.0,23.0,33.0,27.0,53.0,34.0,38.0,35.0,23.0,31.0,40.0,27.0,72.0,28.0,12.0,13.0,7.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,43.0,1192.0,156.0,67.0,56.0,106.0,80.0,219.0,37.0,120.0,48.0,15.0,82.0,19.0,21.0,6.0,359.0,438.0,28.0,137.0,37.0,21.0,55.0,40.0,297.0,181.0,87.0,146.0,30.0,24.0,105.0,231.0,243.0,116.0,132.0,31.0,161.0,145.0,102.0,38.0,41.0,65.0,281.0,236.0,121.0,427.0,351.0,96.0,213.0,243.0,5.0
46.0,208.0,93.0,243.0,27.0,36.0,34.0,43.0,41.0,69.0,53.0,56.0,19.0,17.0,45.0,19.0,72.0,76.0,29.0,55.0,112.0,33.0,34.0,78.0,51.0,30.0,9.0,69.0,51.0,46.0,28.0,96.0,59.0,52.0,76.0,183.0,63.0,107.0,109.0,174.0,35.0,162.0,53.0,24.0,72.0,25.0,21.0,47.0,30.0,113.0,238.0,144.0
306.0,85.0,102.0,137.0,213.0,480.0,482.0,43.0,160.0,98.0,557.0,88.0,227.0,1112.0,475.0,1492.0,86.0,342.0,141.0,53.0,112.0,106.0,102.0,57.0,710.0,26.0,62.0,177.0,103.0,38.0,232.0,858.0,131.0,105.0,224.0,119.0,116.0,339.0,322.0,53.0,285.0,232.0,19.0,15.0,172.0,113.0,23.0,139.0,151.0,52.0,619.0,1610.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,22.0,37.0,61.0,36.0,39.0,27.0,24.0,32.0,70.0,30.0,31.0,27.0,66.0,42.0,16.0,7.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,14.0,22.0,23.0,8.0,15.0,9.0,16.0,18.0,24.0,21.0,9.0,7.0,25.0,10.0,6.0,8.0,0.0,8.0,3.0,6.0,2.0,11.0,0.0,4.0,2.0,0.0,2.0,4.0,4.0,3.0,10.0,2.0,16.0,7.0,10.0,9.0,1.0,15.0,5.0,3.0,2.0,5.0,13.0,3.0,19.0,0.0,4.0,1.0,20.0,20.0
35.0,52.0,134.0,3350.0,482.0,70.0,591.0,140.0,43.0,62.0,108.0,37.0,83.0,76.0,211.0,69.0,62.0,89.0,37.0,33.0,24.0,12.0,8.0,18.0,13.0,29.0,21.0,23.0,19.0,19.0,16.0,11.0,11.0,27.0,12.0,24.0,14.0,54.0,17.0,22.0,44.0,62.0,33.0,22.0,26.0,574.0,27.0,25.0,1517.0,418.0,71.0,55.0
2.0,2.0,2.0,4.0,6.0,4.0,6.0,0.0,6.0,1.0,5.0,6.0,5.0,4.0,4.0,0.0,4.0,5.0,4.0,3.0,3.0,3.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,1.0,2.0,2.0,7.0,4.0,4.0,5.0,2.0,1.0,5.0,4.0,4.0,4.0,5.0,6.0
